2020-08-14T14:53:46.687750|[0.0, 0.0, -0.959331035614014, 0.0, 3.99837398529053, 4.0]
2020-08-14T14:53:46.743799|[0.0, 0.0, -1.0, 0.0, 3.84552717208862, 5.0]
2020-08-14T14:53:46.802379|[0.0, 0.0, -0.899999976158142, 0.0, 3.71269273757935, 5.0]
2020-08-14T14:53:47.021017|[0.0, 0.0, -0.799999952316284, 0.0, 3.67414283752441, 5.0]
2020-08-14T14:53:47.084149|[0.0, 0.0, -0.699999928474426, 0.0, 3.65277004241943, 5.0]
2020-08-14T14:53:47.384195|[0.0, 0.0, -0.437462836503983, 0.0, 3.65351390838623, 5.0]
2020-08-14T14:53:47.456428|[0.0, 0.0, -0.537462830543518, 0.0, 3.65891695022583, 5.0]
2020-08-14T14:53:47.515595|[0.0, 0.0, -0.337462842464447, 0.0, 3.65682601928711, 5.0]
2020-08-14T14:53:47.617588|[0.0, 0.0, -0.237462848424912, 0.0, 3.65936088562012, 5.0]
2020-08-14T14:53:47.825573|[1.0, 1.0, -0.0775447189807892, 0.0, 3.66226696968079, 5.0]
2020-08-14T14:53:47.899002|[1.0, 1.0, -0.0416836924850941, 0.0, 4.1826057434082, 5.0]
2020-08-14T14:53:47.961650|[1.0, 1.0, 0.0, 0.0, 4.73375368118286, 6.0]
2020-08-14T14:53:48.241034|[1.0, 1.0, 0.0, 0.0, 5.23876333236694, 6.0]
2020-08-14T14:53:48.500879|[1.0, 1.0, 0.0, 0.0, 5.75115633010864, 6.0]
2020-08-14T14:53:48.580850|[0.0, 0.0, 0.0, 0.0, 6.21228551864624, 7.0]
2020-08-14T14:53:48.802819|[0.0, 0.0, -0.100000001490116, 0.0, 6.23324584960938, 8.0]
2020-08-14T14:53:48.867956|[0.0, 0.0, 0.0, 0.0, 6.23458862304688, 8.0]
2020-08-14T14:53:49.137015|[0.0, 0.0, 0.0, 0.0, 6.19620847702026, 8.0]
2020-08-14T14:53:49.314649|[0.0, 0.0, 0.0, 0.0, 6.21030044555664, 8.0]
2020-08-14T14:53:49.378259|[0.0, 0.0, -0.0970944762229919, 0.0, 6.18289566040039, 8.0]
2020-08-14T14:53:49.915928|[0.0, 0.0, 0.0, 0.0, 6.1608190536499, 9.0]
2020-08-14T14:53:49.988533|[0.0, 0.0, 0.0, 0.0, 6.14689445495605, 9.0]
2020-08-14T14:53:50.465877|[0.0, 0.0, 0.0, 0.0, 6.13371658325195, 9.0]
2020-08-14T14:53:50.674244|[0.0, 0.0, 0.0, 0.0, 6.10746574401855, 9.0]
2020-08-14T14:53:50.738623|[0.0, 0.0, 0.0, 0.0, 6.12057447433472, 9.0]
2020-08-14T14:53:50.798288|[0.0, 0.0, 0.0, 0.0, 6.08134126663208, 8.0]
2020-08-14T14:53:50.855476|[0.0, 0.0, 0.0, 0.0, 6.09438800811768, 9.0]
2020-08-14T14:53:51.023886|[0.0, 0.0, 0.0, 0.0, 6.03470993041992, 8.0]
2020-08-14T14:53:51.091898|[0.0, 0.0, -0.087869331240654, 0.0, 6.05664110183716, 8.0]
2020-08-14T14:53:51.157251|[0.0, 0.0, 0.0, 0.0, 6.06962776184082, 8.0]
2020-08-14T14:53:51.224168|[0.0, 0.0, 0.0, 0.0, 6.02179718017578, 8.0]
2020-08-14T14:53:51.478805|[0.0, 0.0, 0.0, 0.0, 5.99609136581421, 7.0]
2020-08-14T14:53:51.553562|[0.0, 0.0, 0.0, 0.0, 6.00892639160156, 7.0]
2020-08-14T14:53:51.647862|[0.0, 0.0, 0.0, 0.0, 5.98327970504761, 8.0]
2020-08-14T14:53:51.947580|[0.0, 0.0, 0.0, 0.0, 5.95775413513184, 7.0]
2020-08-14T14:53:52.010024|[0.0, 0.0, 0.0, 0.0, 5.94503927230835, 7.0]
2020-08-14T14:53:52.073137|[0.0, 0.0, 0.0, 0.0, 5.97050428390503, 8.0]
2020-08-14T14:53:52.455680|[0.0, 0.0, 0.0, 0.0, 5.93235015869141, 7.0]
2020-08-14T14:53:52.523248|[0.0, 0.0, 0.0, 0.0, 5.90707159042358, 7.0]
2020-08-14T14:53:52.620098|[0.0, 0.0, 0.0, 0.0, 5.91969728469849, 7.0]
2020-08-14T14:53:52.797434|[0.0, 0.0, 0.0, 0.0, 5.89447784423828, 7.0]
2020-08-14T14:53:52.996398|[0.0, 0.0, 0.0, 0.0, 5.88191270828247, 6.0]
2020-08-14T14:53:53.120474|[1.0, 1.0, 0.0, 0.0, 5.86937522888184, 6.0]
2020-08-14T14:53:53.277481|[0.0, 0.0, 0.0, 0.0, 6.40752649307251, 6.0]
2020-08-14T14:53:53.398161|[0.0, 0.0, 0.0, 0.0, 6.4423131942749, 6.0]
2020-08-14T14:53:54.021863|[0.0, 0.0, 0.0, 0.0, 6.42847204208374, 5.0]
2020-08-14T14:53:54.103172|[0.0, 0.0, 0.0, 0.0, 6.40215396881104, 7.0]
2020-08-14T14:53:54.176708|[0.0, 0.0, 0.0, 0.0, 6.41460800170898, 6.0]
2020-08-14T14:53:54.237982|[0.0, 0.0, 0.0, 0.0, 6.38835048675537, 7.0]
2020-08-14T14:53:54.814254|[0.0, 0.0, -0.100000001490116, 0.0, 6.374587059021, 7.0]
2020-08-14T14:53:54.886815|[0.0, 0.0, -0.100000001490116, 0.0, 6.31419467926025, 7.0]
2020-08-14T14:53:54.947310|[0.0, 0.0, -0.200000002980232, 0.0, 6.30509424209595, 7.0]
2020-08-14T14:53:55.002316|[0.0, 0.0, -0.200000002980232, 0.0, 6.35114288330078, 6.0]
2020-08-14T14:53:55.058894|[0.0, 0.0, -0.300000011920929, 0.0, 6.27117252349854, 7.0]
2020-08-14T14:53:55.293236|[0.0, 0.0, -0.100000016391277, 0.0, 6.21315240859985, 7.0]
2020-08-14T14:53:55.402321|[0.0, 0.0, -0.200000017881393, 0.0, 6.21929359436035, 7.0]
2020-08-14T14:53:55.460087|[0.0, 0.0, -1.49011611938477e-08, 0.0, 6.20529699325562, 8.0]
2020-08-14T14:53:55.780351|[0.0, 0.0, 0.0, 0.0, 6.17767381668091, 8.0]
2020-08-14T14:53:55.840695|[0.0, 0.0, 0.0, 0.0, 6.15120840072632, 8.0]
2020-08-14T14:53:55.896189|[0.0, 0.0, 0.0, 0.0, 6.19095897674561, 8.0]
2020-08-14T14:53:55.951794|[0.0, 0.0, 0.0, 0.0, 6.16442394256592, 8.0]
2020-08-14T14:53:56.020943|[0.0, 0.0, 0.0, 0.0, 6.13802480697632, 8.0]
2020-08-14T14:53:56.385610|[0.0, 0.0, 0.0, 0.0, 6.12487316131592, 8.0]
2020-08-14T14:53:56.498351|[0.0, 0.0, 0.0, 0.0, 6.11175203323364, 8.0]
2020-08-14T14:53:56.568484|[0.0, 0.0, 0.0, 0.0, 6.09866189956665, 7.0]
2020-08-14T14:53:56.809917|[0.0, 0.0, 0.0, 0.0, 6.08560848236084, 7.0]
2020-08-14T14:53:57.033046|[0.0, 0.0, 0.100000001490116, 0.0, 6.07258176803589, 6.0]
2020-08-14T14:53:58.012950|[0.0, 0.0, 0.0, 0.0, 6.05034160614014, 7.0]
2020-08-14T14:53:58.075022|[0.0, 0.0, 0.200000002980232, 0.0, 6.01672506332397, 8.0]
2020-08-14T14:53:58.137390|[0.0, 0.0, 0.100000001490116, 0.0, 6.03661918640137, 8.0]
2020-08-14T14:53:58.198664|[0.0, 0.0, 0.290798723697662, 0.0, 5.98218202590942, 8.0]
2020-08-14T14:53:58.263323|[0.0, 0.0, 0.190798729658127, 0.0, 5.93707227706909, 8.0]
2020-08-14T14:53:58.322518|[0.0, 0.0, 0.0907987281680107, 0.0, 5.93310880661011, 8.0]
2020-08-14T14:53:58.383880|[0.0, 0.0, 0.0, 0.0, 5.89910078048706, 7.0]
2020-08-14T14:53:58.439956|[0.0, 0.0, 0.0, 0.0, 5.9253191947937, 6.0]
2020-08-14T14:53:58.503232|[0.0, 0.0, 0.0, 0.0, 5.9117169380188, 6.0]
2020-08-14T14:53:58.646846|[0.0, 0.0, 0.0, 0.0, 5.88652324676514, 8.0]
2020-08-14T14:53:58.728297|[0.0, 0.0, 0.0, 0.0, 5.87397480010986, 8.0]
2020-08-14T14:53:58.920770|[1.0, 1.0, 0.0, 0.0, 5.86146116256714, 8.0]
2020-08-14T14:53:59.067290|[1.0, 1.0, 0.0, 0.0, 6.39958095550537, 7.0]
2020-08-14T14:53:59.132861|[1.0, 1.0, 0.0, 0.0, 6.98277235031128, 7.0]
2020-08-14T14:53:59.195491|[1.0, 1.0, 0.0, 0.0, 8.16904354095459, 8.0]
2020-08-14T14:53:59.261665|[1.0, 1.0, 0.0, 0.0, 7.27725315093994, 8.0]
2020-08-14T14:53:59.454467|[0.0, 0.0, 0.0, 0.0, 8.76701354980469, 8.0]
2020-08-14T14:53:59.521699|[0.0, 0.0, 0.0, 0.0, 8.83395957946777, 8.0]
2020-08-14T14:53:59.581779|[0.0, 0.0, 0.0, 0.0, 8.81400680541992, 8.0]
2020-08-14T14:53:59.659579|[0.0, 0.0, 0.0, 0.0, 8.79404830932617, 8.0]
2020-08-14T14:53:59.784788|[0.0, 0.0, 0.0, 0.0, 8.77611351013184, 7.0]
2020-08-14T14:53:59.955654|[-1.0, 0.0, 0.0, 1.0, 8.75425720214844, 7.0]
2020-08-14T14:54:00.125143|[-1.0, 0.0, 0.0, 1.0, 8.03475666046143, 7.0]
2020-08-14T14:54:00.314531|[-1.0, 0.0, 0.0, 1.0, 7.09656047821045, 6.0]
2020-08-14T14:54:00.865901|[-1.0, 0.0, 0.0, 1.0, 6.24547958374023, 6.0]
2020-08-14T14:54:00.938625|[0.0, 0.0, 0.0, 0.0, 5.39614963531494, 6.0]
2020-08-14T14:54:00.993561|[0.0, 0.0, 0.0, 0.0, 5.35274696350098, 6.0]
2020-08-14T14:54:01.053340|[-1.0, 0.0, 0.0, 1.0, 5.34144973754883, 6.0]
2020-08-14T14:54:01.109963|[-1.0, 0.0, 0.0, 1.0, 4.52578544616699, 6.0]
2020-08-14T14:54:01.551978|[-1.0, 0.0, 0.0, 1.0, 3.84903860092163, 6.0]
2020-08-14T14:54:01.616558|[-1.0, 0.0, 0.0, 1.0, 3.00432467460632, 6.0]
2020-08-14T14:54:01.671069|[-1.0, 0.0, 0.0, 1.0, 2.49820613861084, 6.0]
2020-08-14T14:54:01.736972|[1.0, 1.0, 0.0, 0.0, 2.63750910758972, 6.0]
2020-08-14T14:54:01.826761|[1.0, 1.0, 0.0, 0.0, 3.15343713760376, 6.0]
2020-08-14T14:54:01.969410|[1.0, 1.0, 0.0, 0.0, 3.68280220031738, 7.0]
2020-08-14T14:54:02.142242|[-1.0, 0.0, 0.0, 1.0, 4.22394371032715, 7.0]
2020-08-14T14:54:02.258221|[0.0, 0.0, 0.0, 0.0, 2.67424988746643, 7.0]
2020-08-14T14:54:02.363964|[-1.0, 0.0, 0.0, 1.0, 3.43377780914307, 7.0]
2020-08-14T14:54:02.466638|[0.0, 0.0, 0.0, 0.0, 2.64680504798889, 7.0]
2020-08-14T14:54:02.664381|[0.0, 0.0, 0.0, 0.0, 2.65214157104492, 7.0]
2020-08-14T14:54:02.738815|[0.0, 0.0, 0.0, 0.0, 2.64157056808472, 7.0]
2020-08-14T14:54:02.863906|[1.0, 1.0, 0.0, 0.0, 2.63739776611328, 7.0]
2020-08-14T14:54:03.156131|[1.0, 1.0, 0.0, 0.0, 3.66897034645081, 7.0]
2020-08-14T14:54:03.228177|[1.0, 1.0, 0.0, 0.0, 3.61554837226868, 7.0]
2020-08-14T14:54:03.343402|[1.0, 1.0, 0.0, 0.0, 4.20963907241821, 7.0]
2020-08-14T14:54:03.465584|[1.0, 1.0, 0.0, 0.0, 5.32361125946045, 7.0]
2020-08-14T14:54:03.521095|[1.0, 1.0, 0.0, 0.0, 4.76123809814453, 7.0]
2020-08-14T14:54:03.586707|[1.0, 1.0, 0.0, 0.0, 5.8945107460022, 7.0]
2020-08-14T14:54:03.900513|[1.0, 1.0, 0.0, 0.0, 6.47347354888916, 7.0]
2020-08-14T14:54:04.212002|[1.0, 1.0, 0.0, 0.0, 7.05952596664429, 7.0]
2020-08-14T14:54:04.277796|[0.0, 0.0, 0.0, 0.0, 7.65154314041138, 6.0]
2020-08-14T14:54:04.568570|[0.0, 0.0, 0.0, 0.0, 7.69942045211792, 6.0]
2020-08-14T14:54:04.651179|[0.0, 0.0, 0.0, 0.0, 7.68240737915039, 6.0]
2020-08-14T14:54:04.709247|[0.0, 0.0, 0.0, 0.0, 7.66537618637085, 6.0]
2020-08-14T14:54:04.799726|[0.0, 0.0, 0.0, 0.0, 7.64838886260986, 6.0]
2020-08-14T14:54:05.154758|[0.0, 0.0, 0.0, 0.0, 7.61963844299316, 6.0]
2020-08-14T14:54:05.581445|[0.0, 0.0, 0.0, 0.0, 7.60279512405396, 6.0]
2020-08-14T14:54:05.640943|[0.0, 0.0, 0.0, 0.0, 7.58599948883057, 6.0]
2020-08-14T14:54:05.700754|[0.0, 0.0, 0.0, 0.0, 7.56924867630005, 6.0]
2020-08-14T14:54:05.758502|[0.0, 0.0, 0.0, 0.0, 7.55254220962524, 6.0]
2020-08-14T14:54:05.819803|[0.0, 0.0, 0.0, 0.0, 7.53588104248047, 6.0]
2020-08-14T14:54:06.221186|[0.0, 0.0, 0.0, 0.0, 7.50267887115479, 6.0]
2020-08-14T14:54:06.276997|[0.0, 0.0, 0.0, 0.0, 7.51925611495972, 6.0]
2020-08-14T14:54:06.447346|[0.0, 0.0, 0.0, 0.0, 7.46964693069458, 6.0]
2020-08-14T14:54:06.518469|[0.0, 0.0, 0.0, 0.0, 7.48614072799683, 6.0]
2020-08-14T14:54:06.624503|[0.0, 0.0, 0.0, 0.0, 7.45319366455078, 6.0]
2020-08-14T14:54:06.768337|[0.0, 0.0, 0.0, 0.0, 7.43678522109985, 6.0]
2020-08-14T14:54:06.849544|[0.0, 0.0, -0.0961151421070099, 0.0, 7.4204158782959, 6.0]
2020-08-14T14:54:07.028387|[0.0, 0.0, -0.196115136146545, 0.0, 7.39376831054688, 6.0]
2020-08-14T14:54:07.209630|[0.0, 0.0, 0.0, 0.0, 7.33738565444946, 6.0]
2020-08-14T14:54:07.265722|[0.0, 0.0, -0.0961151346564293, 0.0, 7.34940958023071, 6.0]
2020-08-14T14:54:07.566856|[0.0, 0.0, 0.0, 0.0, 7.30478763580322, 6.0]
2020-08-14T14:54:07.699639|[0.0, 0.0, 0.0, 0.0, 7.32085847854614, 6.0]
2020-08-14T14:54:07.766955|[0.0, 0.0, 0.0, 0.0, 7.28875589370728, 6.0]
2020-08-14T14:54:07.883607|[0.0, 0.0, 0.0, 0.0, 7.27436113357544, 6.0]
2020-08-14T14:54:08.002983|[0.0, 0.0, 0.0, 0.0, 7.2584023475647, 6.0]
2020-08-14T14:54:08.157845|[0.0, 0.0, -0.100000001490116, 0.0, 7.24248313903809, 6.0]
2020-08-14T14:54:08.367488|[0.0, 0.0, -0.200000002980232, 0.0, 7.21570205688477, 6.0]
2020-08-14T14:54:08.420894|[0.0, 0.0, -0.100000001490116, 0.0, 7.17200899124146, 6.0]
2020-08-14T14:54:08.713537|[0.0, 0.0, 0.0, 0.0, 7.16062831878662, 6.0]
2020-08-14T14:54:08.823614|[0.0, 0.0, 0.0, 0.0, 7.14443397521973, 7.0]
2020-08-14T14:54:09.034338|[0.0, 0.0, 0.0, 0.0, 7.12880754470825, 7.0]
2020-08-14T14:54:09.094334|[0.0, 0.0, 0.0, 0.0, 7.11321687698364, 7.0]
2020-08-14T14:54:09.149551|[0.0, 0.0, 0.0, 0.0, 7.09766626358032, 7.0]
2020-08-14T14:54:09.295464|[-1.0, 0.0, 0.0, 1.0, 7.08214902877808, 7.0]
2020-08-14T14:54:09.450723|[-1.0, 0.0, 0.0, 1.0, 6.27220773696899, 7.0]
2020-08-14T14:54:09.565089|[0.0, 0.0, 0.100000001490116, 0.0, 5.50780487060547, 6.0]
2020-08-14T14:54:09.715476|[0.0, 0.0, 0.00996635109186172, 0.0, 5.45648622512817, 6.0]
2020-08-14T14:54:09.806689|[0.0, 0.0, 0.0, 0.0, 5.44472503662109, 6.0]
2020-08-14T14:54:09.923161|[0.0, 0.0, 0.0, 0.0, 5.43323183059692, 6.0]
2020-08-14T14:54:10.150596|[0.0, 0.0, 0.0, 0.0, 5.42179489135742, 6.0]
2020-08-14T14:54:10.233988|[0.0, 0.0, 0.0, 0.0, 5.41037750244141, 6.0]
2020-08-14T14:54:10.692092|[0.0, 0.0, 0.0, 0.0, 5.39897441864014, 6.0]
2020-08-14T14:54:10.753466|[0.0, 0.0, 0.0, 0.0, 5.38759803771973, 6.0]
2020-08-14T14:54:10.885225|[0.0, 0.0, 0.0, 0.0, 5.37623500823975, 6.0]
2020-08-14T14:54:10.984110|[0.0, 0.0, 0.0, 0.0, 5.36603546142578, 6.0]
2020-08-14T14:54:11.071009|[1.0, 1.0, 0.0, 0.0, 5.34344053268433, 6.0]
2020-08-14T14:54:11.275749|[0.0, 0.0, 0.0, 0.0, 5.35472726821899, 6.0]
2020-08-14T14:54:11.416460|[1.0, 1.0, 0.0, 0.0, 5.87894582748413, 6.0]
2020-08-14T14:54:11.591237|[0.0, 0.0, 0.100000001490116, 0.0, 6.39818811416626, 6.0]
2020-08-14T14:54:11.644401|[0.0, 0.0, 0.18842825293541, 0.0, 6.42872047424316, 6.0]
2020-08-14T14:54:11.700807|[0.0, 0.0, 0.109125025570393, 0.0, 6.39401435852051, 6.0]
2020-08-14T14:54:11.933039|[0.0, 0.0, 0.0, 0.0, 6.36972522735596, 6.0]
2020-08-14T14:54:11.986418|[0.0, 0.0, 0.00912502408027649, 0.0, 6.38364028930664, 6.0]
2020-08-14T14:54:12.043531|[0.0, 0.0, 0.0, 0.0, 6.34365367889404, 6.0]
2020-08-14T14:54:12.102861|[0.0, 0.0, 0.0, 0.0, 6.35597801208496, 6.0]
2020-08-14T14:54:12.450234|[0.0, 0.0, 0.0, 0.0, 6.32999849319458, 6.0]
2020-08-14T14:54:12.516603|[0.0, 0.0, 0.0, 0.0, 6.31637668609619, 6.0]
2020-08-14T14:54:12.755698|[0.0, 0.0, 0.0, 0.0, 6.29736661911011, 6.0]
2020-08-14T14:54:12.812911|[0.0, 0.0, 0.100000001490116, 0.0, 6.28923940658569, 6.0]
2020-08-14T14:54:12.866170|[0.0, 0.0, 0.200000002980232, 0.0, 6.26616954803467, 6.0]
2020-08-14T14:54:12.924100|[0.0, 0.0, 0.100000001490116, 0.0, 6.22972631454468, 6.0]
2020-08-14T14:54:12.984215|[0.0, 0.0, 0.0, 0.0, 6.22229385375977, 5.0]
2020-08-14T14:54:13.323758|[0.0, 0.0, 0.0, 0.0, 6.20798826217651, 5.0]
2020-08-14T14:54:13.387700|[0.0, 0.0, 0.0, 0.0, 6.19466638565063, 5.0]
2020-08-14T14:54:13.449733|[0.0, 0.0, 0.0, 0.0, 6.18137788772583, 5.0]
2020-08-14T14:54:13.886746|[0.0, 0.0, 0.0, 0.0, 6.16812229156494, 5.0]
2020-08-14T14:54:13.956944|[0.0, 0.0, 0.0, 0.0, 6.15489912033081, 5.0]
2020-08-14T14:54:14.012353|[0.0, 0.0, 0.0, 0.0, 6.14170598983765, 5.0]
2020-08-14T14:54:14.102795|[0.0, 0.0, 0.0, 0.0, 6.12854671478271, 5.0]
2020-08-14T14:54:14.160829|[1.0, 1.0, 0.0, 0.0, 6.11541652679443, 5.0]
2020-08-14T14:54:14.231225|[1.0, 1.0, 0.0, 0.0, 6.65444469451904, 5.0]
2020-08-14T14:54:14.287381|[1.0, 1.0, 0.0, 0.0, 7.24005460739136, 5.0]
2020-08-14T14:54:14.904917|[1.0, 1.0, 0.0, 0.0, 7.71361112594604, 6.0]
2020-08-14T14:54:14.963323|[0.0, 0.0, 0.0, 0.0, 8.30974388122559, 6.0]
2020-08-14T14:54:15.024063|[0.0, 0.0, 0.0, 0.0, 8.36926651000977, 5.0]
2020-08-14T14:54:15.084303|[0.0, 0.0, 0.0, 0.0, 8.35053539276123, 5.0]
2020-08-14T14:54:15.139929|[0.0, 0.0, 0.0, 0.0, 8.3317756652832, 5.0]
2020-08-14T14:54:15.202773|[0.0, 0.0, 0.0, 0.0, 8.31306076049805, 5.0]
2020-08-14T14:54:15.307681|[0.0, 0.0, 0.0, 0.0, 8.29442691802979, 6.0]
2020-08-14T14:54:15.536624|[0.0, 0.0, 0.0, 0.0, 8.2758264541626, 6.0]
2020-08-14T14:54:15.590510|[0.0, 0.0, 0.0, 0.0, 8.25728988647461, 6.0]
2020-08-14T14:54:15.658074|[0.0, 0.0, 0.0, 0.0, 8.23881912231445, 7.0]
2020-08-14T14:54:15.712345|[0.0, 0.0, 0.0, 0.0, 8.22037315368652, 7.0]
2020-08-14T14:54:15.780850|[0.0, 0.0, 0.0, 0.0, 8.20198535919189, 7.0]
2020-08-14T14:54:15.878680|[0.0, 0.0, 0.0, 0.0, 8.18366241455078, 7.0]
2020-08-14T14:54:16.081456|[0.0, 0.0, 0.0, 0.0, 8.16537094116211, 7.0]
2020-08-14T14:54:16.348735|[-1.0, 0.0, 0.0, 1.0, 8.14711475372314, 7.0]
2020-08-14T14:54:16.418253|[-1.0, 0.0, 0.0, 1.0, 7.34045219421387, 7.0]
2020-08-14T14:54:16.511057|[-1.0, 0.0, 0.0, 1.0, 5.63916206359863, 7.0]
2020-08-14T14:54:16.686657|[-1.0, 0.0, 0.0, 1.0, 6.48897075653076, 7.0]
2020-08-14T14:54:16.740580|[-1.0, 0.0, 0.0, 1.0, 4.79107713699341, 7.0]
2020-08-14T14:54:16.914616|[-1.0, 0.0, 0.0, 1.0, 4.11379337310791, 7.0]
2020-08-14T14:54:16.979646|[-1.0, 0.0, 0.0, 1.0, 3.26860380172729, 8.0]
2020-08-14T14:54:17.050359|[-1.0, 0.0, 0.0, 1.0, 2.42491316795349, 7.0]
2020-08-14T14:54:17.107155|[-1.0, 0.0, 0.0, 1.0, 1.58263671398163, 8.0]
2020-08-14T14:54:17.508175|[-1.0, 0.0, 0.0, 1.0, 0.74170994758606, 8.0]
2020-08-14T14:54:17.599314|[-1.0, 0.0, 0.0, 1.0, 0.000689259963110089, 8.0]
2020-08-14T14:54:17.698660|[-1.0, 0.0, 0.0, 1.0, 0.00439434451982379, 7.0]
2020-08-14T14:54:17.774045|[0.0, 0.0, 0.0, 0.0, 0.00300111947581172, 7.0]
2020-08-14T14:54:17.827861|[-1.0, 0.0, 0.0, 1.0, 0.00485921371728182, 8.0]
2020-08-14T14:54:17.980310|[0.0, 0.0, -0.100000001490116, 0.0, 0.00174921413417906, 7.0]
2020-08-14T14:54:18.173508|[0.0, 0.0, 0.0, 0.0, 0.00103946845047176, 7.0]
2020-08-14T14:54:18.227743|[0.0, 0.0, 0.0, 0.0, 0.00050178577657789, 7.0]
2020-08-14T14:54:18.453016|[0.0, 0.0, 0.0, 0.0, 0.00013657397357747, 7.0]
2020-08-14T14:54:18.505928|[0.0, 0.0, 0.0, 0.0, 0.000259285123320296, 7.0]
2020-08-14T14:54:18.562303|[0.0, 0.0, -0.100000001490116, 0.0, 8.37915795273148e-05, 7.0]
2020-08-14T14:54:18.709003|[0.0, 0.0, -0.200000002980232, 0.0, 4.85228847537655e-05, 7.0]
2020-08-14T14:54:18.902043|[0.0, 0.0, -0.300000011920929, 0.0, 4.24163663410582e-05, 7.0]
2020-08-14T14:54:18.964250|[0.0, 0.0, -0.400000005960464, 0.0, 5.39936190762091e-05, 7.0]
2020-08-14T14:54:19.114814|[0.0, 0.0, -0.5, 0.0, 4.56708039564546e-05, 7.0]
2020-08-14T14:54:19.226267|[0.0, 0.0, -0.600000023841858, 0.0, 3.98612792196218e-05, 7.0]
2020-08-14T14:54:19.605529|[0.0, 0.0, -0.5, 0.0, 2.21627560677007e-05, 7.0]
2020-08-14T14:54:19.663674|[0.0, 0.0, -0.410263389348984, 0.0, 3.3961194276344e-05, 7.0]
2020-08-14T14:54:19.719721|[0.0, 0.0, -0.310263395309448, 0.0, 4.56549241789617e-05, 7.0]
2020-08-14T14:54:19.773087|[0.0, 0.0, -0.210263401269913, 0.0, 1.79047037818236e-05, 7.0]
2020-08-14T14:54:19.863027|[1.0, 1.0, -0.110263399779797, 0.0, 2.29932593356352e-05, 7.0]
2020-08-14T14:54:20.155387|[1.0, 1.0, -0.0102633982896805, 0.0, 0.437324166297913, 7.0]
2020-08-14T14:54:20.219663|[0.0, 0.0, 0.0, 0.0, 1.35334622859955, 7.0]
2020-08-14T14:54:20.335880|[1.0, 1.0, 0.0, 0.0, 0.887689173221588, 7.0]
2020-08-14T14:54:20.389394|[0.0, 0.0, -0.100000001490116, 0.0, 1.35924911499023, 7.0]
2020-08-14T14:54:20.646310|[0.0, 0.0, -0.282878935337067, 0.0, 1.34926462173462, 7.0]
2020-08-14T14:54:20.795264|[0.0, 0.0, -0.377098619937897, 0.0, 1.3415207862854, 7.0]
2020-08-14T14:54:20.889796|[1.0, 1.0, -0.177098631858826, 0.0, 1.33209848403931, 6.0]
2020-08-14T14:54:20.949405|[0.0, 0.0, -0.277098625898361, 0.0, 1.33196377754211, 6.0]
2020-08-14T14:54:21.318887|[1.0, 1.0, -0.0770986303687096, 0.0, 1.80919551849365, 6.0]
2020-08-14T14:54:21.371605|[0.0, 0.0, 0.0, 0.0, 2.25414896011353, 7.0]
2020-08-14T14:54:21.430433|[0.0, 0.0, 0.0, 0.0, 2.26287913322449, 7.0]
2020-08-14T14:54:21.500601|[0.0, 0.0, 0.0, 0.0, 2.25845122337341, 7.0]
2020-08-14T14:54:21.698044|[0.0, 0.0, 0.0, 0.0, 2.2539963722229, 7.0]
2020-08-14T14:54:21.862660|[0.0, 0.0, 0.0, 0.0, 2.24954748153687, 7.0]
2020-08-14T14:54:22.159875|[0.0, 0.0, 0.0, 0.0, 2.24112010002136, 7.0]
2020-08-14T14:54:22.226186|[0.0, 0.0, 0.0, 0.0, 2.24510741233826, 7.0]
2020-08-14T14:54:22.284054|[0.0, 0.0, 0.0, 0.0, 2.23670244216919, 7.0]
2020-08-14T14:54:22.457823|[0.0, 0.0, -0.100000001490116, 0.0, 2.23229646682739, 7.0]
2020-08-14T14:54:22.521475|[0.0, 0.0, 0.0, 0.0, 2.22450423240662, 8.0]
2020-08-14T14:54:22.605664|[0.0, 0.0, 0.0, 0.0, 2.21929264068604, 9.0]
2020-08-14T14:54:22.807268|[0.0, 0.0, 0.0, 0.0, 2.21492862701416, 9.0]
2020-08-14T14:54:22.904136|[0.0, 0.0, 0.0, 0.0, 2.21057605743408, 9.0]
2020-08-14T14:54:22.996078|[0.0, 0.0, 0.0, 0.0, 2.20623135566711, 9.0]
2020-08-14T14:54:23.129832|[1.0, 1.0, 0.0, 0.0, 2.20189142227173, 9.0]
2020-08-14T14:54:23.196676|[1.0, 1.0, 0.0, 0.0, 2.69632363319397, 9.0]
2020-08-14T14:54:23.508191|[1.0, 1.0, 0.0, 0.0, 3.21439957618713, 9.0]
2020-08-14T14:54:23.571532|[0.0, 0.0, 0.0, 0.0, 3.69137382507324, 9.0]
2020-08-14T14:54:23.644323|[0.0, 0.0, 0.0, 0.0, 3.70849084854126, 9.0]
2020-08-14T14:54:23.703215|[0.0, 0.0, 0.0, 0.0, 3.70096707344055, 9.0]
2020-08-14T14:54:23.936765|[0.0, 0.0, 0.0, 0.0, 3.69341111183167, 9.0]
2020-08-14T14:54:24.069758|[0.0, 0.0, 0.0, 0.0, 3.68587517738342, 9.0]
2020-08-14T14:54:24.278759|[0.0, 0.0, 0.0, 0.0, 3.6783664226532, 9.0]
2020-08-14T14:54:24.471316|[1.0, 1.0, 0.0, 0.0, 3.67088055610657, 9.0]
2020-08-14T14:54:24.660517|[1.0, 1.0, 0.0, 0.0, 4.18990087509155, 9.0]
